Median Rate,Longitude,Latitude,"""1990""","""1991""","""1992""","""1993""","""1994""","""1995""","""1996""","""1997""","""1998""","""1999""","""2000""","""2001""","""2002""","""2003""","""2004""","""2005""","""2006""","""2007""","""2008""","""2009""","""2010""","""2011""","""2012""","""2013""","""2014""","""2015""","""2016""","""2017""","""2018""","""2019""","""2020""","""2021""","""2022""","""2023""","""2024""","""2025""","""2026""","""2027""","""2028""","""2029""","""2030""","""2031""","""2032""","""2033""","""2034""","""2035""","""2036""","""2037""","""2038""","""2039""","""2040""","""2041""","""2042""","""2043""","""2044""","""2045""","""2046""","""2047""","""2048""","""2049""","""2050""","""2051""","""2052""","""2053""","""2054""","""2055""","""2056""","""2057""","""2058""","""2059""","""2060""","""2061""","""2062""","""2063""","""2064""","""2065""","""2066""","""2067""","""2068""","""2069""","""2070""","""2071""","""2072""","""2073""","""2074""","""2075""","""2076""","""2077""","""2078""","""2079""","""2080""","""2081""","""2082""","""2083""","""2084""","""2085""","""2086""","""2087""","""2088""","""2089""","""2090""","""2091""","""2092""","""2093""","""2094""","""2095""","""2096""","""2097""","""2098""","""2099""","""2100""","""2101""","""2102""","""2103""","""2104""","""2105""","""2106""","""2107""","""2108""","""2109""","""2110""","""2111""","""2112""","""2113""","""2114"""
0.03627916,-8.224454,39.399872,4.226710165,4.410972934,4.842543085,4.697887488,4.760867235,5.17891567,5.041059445,5.265996648,5.714057485,6.331046774,6.119210997,6.066300051,6.412902146,5.858745455,6.025936055,6.217958495,5.617444894,5.773031758,5.527150947,5.432362813,4.952293367,4.988572527,5.024851687,5.061130847,5.097410007,5.133689167,5.169968327,5.206247487,5.242526647,5.278805807,5.315084967,5.351364127,5.387643287,5.423922447,5.460201607,5.496480767,5.532759927,5.569039087,5.605318247,5.641597407,5.677876567,5.714155727,5.750434887,5.786714047,5.822993207,5.859272367,5.895551527,5.931830687,5.968109847,6.004389007,6.040668167,6.076947327,6.113226487,6.149505647,6.185784807,6.222063967,6.258343127,6.294622287,6.330901447,6.367180607,6.403459767,6.439738927,6.476018087,6.512297247,6.548576407,6.584855567,6.621134727,6.657413887,6.693693047,6.729972207,6.766251367,6.802530527,6.838809687,6.875088847,6.911368007,6.947647167,6.983926327,7.020205487,7.056484647,7.092763807,7.129042967,7.165322127,7.201601287,7.237880447,7.274159607,7.310438767,7.346717927,7.382997087,7.419276247,7.455555407,7.491834567,7.528113727,7.564392887,7.600672047,7.636951207,7.673230367,7.709509527,7.745788687,7.782067847,7.818347007,7.854626167,7.890905327,7.927184487,7.963463647,7.999742807,8.036021967,8.072301127,8.108580287,8.144859447,8.181138607,8.217417767,8.253696927,8.289976087,8.326255247,8.362534407,8.398813567,8.435092727,8.471371887,8.507651047,8.543930207,8.580209367,8.616488527,8.652767687,8.689046847,8.725326007
-0.147884898,24.96676,45.943161,6.8469487,5.979301257,5.407607363,5.302368771,5.077610498,5.603084737,5.601094681,5.074362935,4.542174901,3.988948711,4.009474191,4.322797745,4.241675478,4.446939432,4.447221364,4.487669353,4.840827017,4.834551119,4.608328272,3.942916473,3.889250739,3.741365841,3.593480943,3.445596045,3.297711147,3.149826249,3.001941351,2.854056453,2.706171555,2.558286657,2.410401759,2.262516861,2.114631963,1.966747065,1.818862167,1.670977269,1.523092371,1.375207473,1.227322575,1.079437677,0.931552779,0.783667881,0.635782983,0.487898085,0.340013187,0.192128289,0.044243391,-0.103641507,-0.251526405,-0.399411303,-0.547296201,-0.695181099,-0.843065997,-0.990950895,-1.138835793,-1.286720691,-1.434605589,-1.582490487,-1.730375385,-1.878260283,-2.026145181,-2.174030079,-2.321914977,-2.469799875,-2.617684773,-2.765569671,-2.913454569,-3.061339467,-3.209224365,-3.357109263,-3.504994161,-3.652879059,-3.800763957,-3.948648855,-4.096533753,-4.244418651,-4.392303549,-4.540188447,-4.688073345,-4.835958243,-4.983843141,-5.131728039,-5.279612937,-5.427497835,-5.575382733,-5.723267631,-5.871152529,-6.019037427,-6.166922325,-6.314807223,-6.462692121,-6.610577019,-6.758461917,-6.906346815,-7.054231713,-7.202116611,-7.350001509,-7.497886407,-7.645771305,-7.793656203,-7.941541101,-8.089425999,-8.237310897,-8.385195795,-8.533080693,-8.680965591,-8.828850489,-8.976735387,-9.124620285,-9.272505183,-9.420390081,-9.568274979,-9.716159877,-9.864044775,-10.01192967,-10.15981457,-10.30769947,-10.45558437,-10.60346927,-10.75135416,-10.89923906,-11.04712396,-11.19500886,-11.34289376,-11.49077865
0.611289758,105.318756,61.52401,0.1,0,14.39057475,13.22339656,11.612521,11.22259283,11.01447953,10.54141773,10.3388392,10.4529897,10.62854867,10.67304152,10.7123696,11.09421892,11.1455259,11.28952326,11.71766587,11.73414998,12.0856745,11.09418762,12.22579516,12.83708492,13.44837468,14.05966443,14.67095419,15.28224395,15.89353371,16.50482347,17.11611322,17.72740298,18.33869274,18.9499825,19.56127226,20.17256201,20.78385177,21.39514153,22.00643129,22.61772105,23.2290108,23.84030056,24.45159032,25.06288008,25.67416984,26.28545959,26.89674935,27.50803911,28.11932887,28.73061863,29.34190838,29.95319814,30.5644879,31.17577766,31.78706742,32.39835717,33.00964693,33.62093669,34.23222645,34.84351621,35.45480596,36.06609572,36.67738548,37.28867524,37.899965,38.51125475,39.12254451,39.73383427,40.34512403,40.95641379,41.56770354,42.1789933,42.79028306,43.40157282,44.01286258,44.62415233,45.23544209,45.84673185,46.45802161,47.06931137,47.68060112,48.29189088,48.90318064,49.5144704,50.12576016,50.73704991,51.34833967,51.95962943,52.57091919,53.18220895,53.7934987,54.40478846,55.01607822,55.62736798,56.23865774,56.84994749,57.46123725,58.07252701,58.68381677,59.29510653,59.90639628,60.51768604,61.1289758,61.74026556,62.35155532,62.96284507,63.57413483,64.18542459,64.79671435,65.40800411,66.01929386,66.63058362,67.24187338,67.85316314,68.4644529,69.07574265,69.68703241,70.29832217,70.90961193,71.52090169,72.13219144,72.7434812,73.35477096,73.96606072,74.57735048,75.18864023,75.79992999
-0.001985966,29.873888,-1.940278,0.094537871,0.090443704,0.097486364,0.105785798,0.108183101,0.108122619,0.106369175,0.100875216,0.089505664,0.085452657,0.081677412,0.078698147,0.076705895,0.074736962,0.074494031,0.055999831,0.054658001,0.056141818,0.053087946,0.054675893,0.054818556,0.05283259,0.050846624,0.048860658,0.046874692,0.044888726,0.04290276,0.040916794,0.038930828,0.036944862,0.034958896,0.03297293,0.030986964,0.029000998,0.027015032,0.025029066,0.0230431,0.021057134,0.019071168,0.017085202,0.015099236,0.01311327,0.011127304,0.009141338,0.007155372,0.005169406,0.00318344,0.001197474,-0.000788492,-0.002774458,-0.004760424,-0.00674639,-0.008732356,-0.010718322,-0.012704288,-0.014690254,-0.01667622,-0.018662186,-0.020648152,-0.022634118,-0.024620084,-0.02660605,-0.028592016,-0.030577982,-0.032563948,-0.034549914,-0.03653588,-0.038521846,-0.040507812,-0.042493778,-0.044479744,-0.04646571,-0.048451676,-0.050437642,-0.052423608,-0.054409574,-0.05639554,-0.058381506,-0.060367472,-0.062353438,-0.064339404,-0.06632537,-0.068311336,-0.070297302,-0.072283268,-0.074269234,-0.0762552,-0.078241166,-0.080227132,-0.082213098,-0.084199064,-0.08618503,-0.088170996,-0.090156962,-0.092142928,-0.094128894,-0.09611486,-0.098100826,-0.100086792,-0.102072758,-0.104058724,-0.10604469,-0.108030656,-0.110016622,-0.112002588,-0.113988554,-0.11597452,-0.117960486,-0.119946452,-0.121932418,-0.123918384,-0.12590435,-0.127890316,-0.129876282,-0.131862248,-0.133848214,-0.13583418,-0.137820146,-0.139806112,-0.141792078,-0.143778044,-0.14576401,-0.147749976,-0.149735942,-0.151721908
0.00508987,-172.104629,-13.759029,0.765529733,0.759893462,0.775179986,0.767586091,0.716949273,0.77582012,0.770755973,0.766660278,0.763167783,0.801954442,0.798023068,0.81457791,0.809849823,0.846181554,0.861404745,0.876356098,0.870814533,0.885359965,0.879549072,0.87354903,0.867327137,0.872417007,0.877506877,0.882596747,0.887686617,0.892776487,0.897866357,0.902956227,0.908046097,0.913135967,0.918225837,0.923315707,0.928405577,0.933495447,0.938585317,0.943675187,0.948765057,0.953854927,0.958944797,0.964034667,0.969124537,0.974214407,0.979304277,0.984394147,0.989484017,0.994573887,0.999663757,1.004753627,1.009843497,1.014933367,1.020023237,1.025113107,1.030202977,1.035292847,1.040382717,1.045472587,1.050562457,1.055652327,1.060742197,1.065832067,1.070921937,1.076011807,1.081101677,1.086191547,1.091281417,1.096371287,1.101461157,1.106551027,1.111640897,1.116730767,1.121820637,1.126910507,1.132000377,1.137090247,1.142180117,1.147269987,1.152359857,1.157449727,1.162539597,1.167629467,1.172719337,1.177809207,1.182899077,1.187988947,1.193078817,1.198168687,1.203258557,1.208348427,1.213438297,1.218528167,1.223618037,1.228707907,1.233797777,1.238887647,1.243977517,1.249067387,1.254157257,1.259247127,1.264336997,1.269426867,1.274516737,1.279606607,1.284696477,1.289786347,1.294876217,1.299966087,1.305055957,1.310145827,1.315235697,1.320325567,1.325415437,1.330505307,1.335595177,1.340685047,1.345774917,1.350864787,1.355954657,1.361044527,1.366134397,1.371224267,1.376314137,1.381404007,1.386493877,1.391583747,1.396673617
0.007472263,12.457777,43.94236,0.406073513,0.396749172,0.387792954,0.379461585,0.372037304,0.365636841,0.360262388,0.355676757,0.351426465,0.34696061,0.341904065,0.362088544,0.406183583,0.447634872,0.486204108,0.498056463,0.531094543,0.516194382,0.501274866,0.529179173,0.555518774,0.562991037,0.5704633,0.577935563,0.585407826,0.592880089,0.600352352,0.607824615,0.615296878,0.622769141,0.630241404,0.637713667,0.64518593,0.652658193,0.660130456,0.667602719,0.675074982,0.682547245,0.690019508,0.697491771,0.704964034,0.712436297,0.71990856,0.727380823,0.734853086,0.742325349,0.749797612,0.757269875,0.764742138,0.772214401,0.779686664,0.787158927,0.79463119,0.802103453,0.809575716,0.817047979,0.824520242,0.831992505,0.839464768,0.846937031,0.854409294,0.861881557,0.86935382,0.876826083,0.884298346,0.891770609,0.899242872,0.906715135,0.914187398,0.921659661,0.929131924,0.936604187,0.94407645,0.951548713,0.959020976,0.966493239,0.973965502,0.981437765,0.988910028,0.996382291,1.003854554,1.011326817,1.01879908,1.026271343,1.033743606,1.041215869,1.048688132,1.056160395,1.063632658,1.071104921,1.078577184,1.086049447,1.09352171,1.100993973,1.108466236,1.115938499,1.123410762,1.130883025,1.138355288,1.145827551,1.153299814,1.160772077,1.16824434,1.175716603,1.183188866,1.190661129,1.198133392,1.205605655,1.213077918,1.220550181,1.228022444,1.235494707,1.24296697,1.250439233,1.257911496,1.265383759,1.272856022,1.280328285,1.287800548,1.295272811,1.302745074,1.310217337,1.3176896,1.325161863,1.332634126
0.179568497,45.079162,23.885942,13.4485435,15.99579967,16.53967927,17.67183785,16.98180487,12.72415816,13.72803741,11.34468416,10.7701562,11.54185856,14.74020635,14.22648827,14.95549868,14.32118182,16.60432398,16.10534901,17.05581328,15.18524524,15.86262634,16.08525459,17.03991344,17.21948194,17.39905043,17.57861893,17.75818743,17.93775593,18.11732442,18.29689292,18.47646142,18.65602991,18.83559841,19.01516691,19.1947354,19.3743039,19.5538724,19.7334409,19.91300939,20.09257789,20.27214639,20.45171488,20.63128338,20.81085188,20.99042037,21.16998887,21.34955737,21.52912587,21.70869436,21.88826286,22.06783136,22.24739985,22.42696835,22.60653685,22.78610534,22.96567384,23.14524234,23.32481083,23.50437933,23.68394783,23.86351633,24.04308482,24.22265332,24.40222182,24.58179031,24.76135881,24.94092731,25.1204958,25.3000643,25.4796328,25.6592013,25.83876979,26.01833829,26.19790679,26.37747528,26.55704378,26.73661228,26.91618077,27.09574927,27.27531777,27.45488627,27.63445476,27.81402326,27.99359176,28.17316025,28.35272875,28.53229725,28.71186574,28.89143424,29.07100274,29.25057124,29.43013973,29.60970823,29.78927673,29.96884522,30.14841372,30.32798222,30.50755071,30.68711921,30.86668771,31.04625621,31.2258247,31.4053932,31.5849617,31.76453019,31.94409869,32.12366719,32.30323568,32.48280418,32.66237268,32.84194118,33.02150967,33.20107817,33.38064667,33.56021516,33.73978366,33.91935216,34.09892065,34.27848915,34.45805765,34.63762615,34.81719464,34.99676314,35.17633164,35.35590013,35.53546863,35.71503713
0.006073683,-14.452362,14.497401,0.423597206,0.441955114,0.435489543,0.436410525,0.460334559,0.401152473,0.418368605,0.356134024,0.365224143,0.384673118,0.399359784,0.42797475,0.437637932,0.46964656,0.481463165,0.519914512,0.41346223,0.448172755,0.44463771,0.464681448,0.545070856,0.551144539,0.557218222,0.563291905,0.569365588,0.575439271,0.581512954,0.587586637,0.59366032,0.599734003,0.605807686,0.611881369,0.617955052,0.624028735,0.630102418,0.636176101,0.642249784,0.648323467,0.65439715,0.660470833,0.666544516,0.672618199,0.678691882,0.684765565,0.690839248,0.696912931,0.702986614,0.709060297,0.71513398,0.721207663,0.727281346,0.733355029,0.739428712,0.745502395,0.751576078,0.757649761,0.763723444,0.769797127,0.77587081,0.781944493,0.788018176,0.794091859,0.800165542,0.806239225,0.812312908,0.818386591,0.824460274,0.830533957,0.83660764,0.842681323,0.848755006,0.854828689,0.860902372,0.866976055,0.873049738,0.879123421,0.885197104,0.891270787,0.89734447,0.903418153,0.909491836,0.915565519,0.921639202,0.927712885,0.933786568,0.939860251,0.945933934,0.952007617,0.9580813,0.964154983,0.970228666,0.976302349,0.982376032,0.988449715,0.994523398,1.000597081,1.006670764,1.012744447,1.01881813,1.024891813,1.030965496,1.037039179,1.043112862,1.049186545,1.055260228,1.061333911,1.067407594,1.073481277,1.07955496,1.085628643,1.091702326,1.097776009,1.103849692,1.109923375,1.115997058,1.122070741,1.128144424,1.134218107,1.14029179,1.146365473,1.152439156,1.158512839,1.164586522,1.170660205,1.176733888
0.315179191,21.005859,44.016521,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25427423,7.078578039,7.058388585,6.300834457,6.303583821,6.618763012,6.933942203,7.249121394,7.564300585,7.879479776,8.194658967,8.509838158,8.825017349,9.14019654,9.455375731,9.770554922,10.08573411,10.4009133,10.7160925,11.03127169,11.34645088,11.66163007,11.97680926,12.29198845,12.60716764,12.92234683,13.23752602,13.55270521,13.86788441,14.1830636,14.49824279,14.81342198,15.12860117,15.44378036,15.75895955,16.07413874,16.38931793,16.70449712,17.01967632,17.33485551,17.6500347,17.96521389,18.28039308,18.59557227,18.91075146,19.22593065,19.54110984,19.85628903,20.17146823,20.48664742,20.80182661,21.1170058,21.43218499,21.74736418,22.06254337,22.37772256,22.69290175,23.00808094,23.32326014,23.63843933,23.95361852,24.26879771,24.5839769,24.89915609,25.21433528,25.52951447,25.84469366,26.15987285,26.47505205,26.79023124,27.10541043,27.42058962,27.73576881,28.050948,28.36612719,28.68130638,28.99648557,29.31166476,29.62684395,29.94202315,30.25720234,30.57238153,30.88756072,31.20273991,31.5179191,31.83309829,32.14827748,32.46345667,32.77863586,33.09381506,33.40899425,33.72417344,34.03935263,34.35453182,34.66971101,34.9848902,35.30006939,35.61524858,35.93042777,36.24560697,36.56078616,36.87596535,37.19114454,37.50632373,37.82150292,38.13668211,38.4518613,38.76704049,39.08221968
0.310950968,55.491977,-4.679574,1.623957143,2.021242315,2.3028455,2.219031508,2.529820764,2.532189525,2.591282045,5.359238997,5.581006012,6.384529287,6.960569942,7.902822591,6.484062127,6.731690821,9.023042424,8.404463209,8.799066194,7.67614926,8.138955334,8.653142111,7.842976495,8.153927463,8.464878431,8.775829399,9.086780367,9.397731335,9.708682303,10.01963327,10.33058424,10.64153521,10.95248618,11.26343714,11.57438811,11.88533908,12.19629005,12.50724102,12.81819198,13.12914295,13.44009392,13.75104489,14.06199586,14.37294682,14.68389779,14.99484876,15.30579973,15.6167507,15.92770166,16.23865263,16.5496036,16.86055457,17.17150554,17.4824565,17.79340747,18.10435844,18.41530941,18.72626038,19.03721134,19.34816231,19.65911328,19.97006425,20.28101522,20.59196618,20.90291715,21.21386812,21.52481909,21.83577006,22.14672102,22.45767199,22.76862296,23.07957393,23.3905249,23.70147586,24.01242683,24.3233778,24.63432877,24.94527974,25.2562307,25.56718167,25.87813264,26.18908361,26.50003458,26.81098554,27.12193651,27.43288748,27.74383845,28.05478942,28.36574038,28.67669135,28.98764232,29.29859329,29.60954426,29.92049522,30.23144619,30.54239716,30.85334813,31.1642991,31.47525006,31.78620103,32.097152,32.40810297,32.71905394,33.0300049,33.34095587,33.65190684,33.96285781,34.27380878,34.58475974,34.89571071,35.20666168,35.51761265,35.82856362,36.13951458,36.45046555,36.76141652,37.07236749,37.38331846,37.69426942,38.00522039,38.31617136,38.62712233,38.9380733,39.24902426,39.55997523,39.8709262,40.18187717
0.001185207,-11.779889,8.460555,0.096149632,0.115802181,0.053662572,0.054204329,0.072383352,0.072833805,0.081391012,0.084013163,0.07682258,0.072786044,0.102752891,0.132315889,0.135480889,0.138501766,0.130215546,0.106717618,0.138877606,0.11713243,0.119976559,0.115707311,0.119853769,0.121038976,0.122224183,0.12340939,0.124594597,0.125779804,0.126965011,0.128150218,0.129335425,0.130520632,0.131705839,0.132891046,0.134076253,0.13526146,0.136446667,0.137631874,0.138817081,0.140002288,0.141187495,0.142372702,0.143557909,0.144743116,0.145928323,0.14711353,0.148298737,0.149483944,0.150669151,0.151854358,0.153039565,0.154224772,0.155409979,0.156595186,0.157780393,0.1589656,0.160150807,0.161336014,0.162521221,0.163706428,0.164891635,0.166076842,0.167262049,0.168447256,0.169632463,0.17081767,0.172002877,0.173188084,0.174373291,0.175558498,0.176743705,0.177928912,0.179114119,0.180299326,0.181484533,0.18266974,0.183854947,0.185040154,0.186225361,0.187410568,0.188595775,0.189780982,0.190966189,0.192151396,0.193336603,0.19452181,0.195707017,0.196892224,0.198077431,0.199262638,0.200447845,0.201633052,0.202818259,0.204003466,0.205188673,0.20637388,0.207559087,0.208744294,0.209929501,0.211114708,0.212299915,0.213485122,0.214670329,0.215855536,0.217040743,0.21822595,0.219411157,0.220596364,0.221781571,0.222966778,0.224151985,0.225337192,0.226522399,0.227707606,0.228892813,0.23007802,0.231263227,0.232448434,0.233633641,0.234818848,0.236004055,0.237189262,0.238374469,0.239559676,0.240744883,0.24193009,0.243115297
-0.637101726,103.819836,1.352083,15.40522694,15.12720838,15.55923979,16.48628308,19.11902369,13.36642049,15.06679761,18.24033035,14.5888185,12.64789401,12.16658507,11.97224988,11.31009579,7.566061534,6.83376653,7.116858034,6.997576453,3.893480364,4.057690003,4.965698532,2.663192428,2.026090702,1.388988976,0.75188725,0.114785524,-0.522316202,-1.159417928,-1.796519654,-2.43362138,-3.070723106,-3.707824832,-4.344926558,-4.982028284,-5.61913001,-6.256231736,-6.893333462,-7.530435188,-8.167536914,-8.80463864,-9.441740366,-10.07884209,-10.71594382,-11.35304554,-11.99014727,-12.627249,-13.26435072,-13.90145245,-14.53855417,-15.1756559,-15.81275763,-16.44985935,-17.08696108,-17.7240628,-18.36116453,-18.99826626,-19.63536798,-20.27246971,-20.90957143,-21.54667316,-22.18377489,-22.82087661,-23.45797834,-24.09508006,-24.73218179,-25.36928352,-26.00638524,-26.64348697,-27.28058869,-27.91769042,-28.55479215,-29.19189387,-29.8289956,-30.46609732,-31.10319905,-31.74030078,-32.3774025,-33.01450423,-33.65160595,-34.28870768,-34.92580941,-35.56291113,-36.20001286,-36.83711458,-37.47421631,-38.11131804,-38.74841976,-39.38552149,-40.02262321,-40.65972494,-41.29682667,-41.93392839,-42.57103012,-43.20813184,-43.84523357,-44.4823353,-45.11943702,-45.75653875,-46.39364047,-47.0307422,-47.66784393,-48.30494565,-48.94204738,-49.5791491,-50.21625083,-50.85335256,-51.49045428,-52.12755601,-52.76465773,-53.40175946,-54.03886119,-54.67596291,-55.31306464,-55.95016636,-56.58726809,-57.22436982,-57.86147154,-58.49857327,-59.13567499,-59.77277672,-60.40987845,-61.04698017,-61.6840819,-62.32118362,-62.95828535,-63.59538708
0.334737671,103.819836,1.352083,0.1,0,8.479350298,7.567015035,7.407622162,7.861278042,7.71089696,7.546813464,7.709486624,7.526972102,6.924042259,7.317137791,7.300020532,7.349868072,7.212801455,7.291265255,7.245203938,6.809842069,6.981927349,6.291841722,6.694753412,7.029491083,7.364228754,7.698966425,8.033704096,8.368441767,8.703179438,9.037917109,9.37265478,9.707392451,10.04213012,10.37686779,10.71160546,11.04634314,11.38108081,11.71581848,12.05055615,12.38529382,12.72003149,13.05476916,13.38950683,13.7242445,14.05898217,14.39371985,14.72845752,15.06319519,15.39793286,15.73267053,16.0674082,16.40214587,16.73688354,17.07162121,17.40635888,17.74109656,18.07583423,18.4105719,18.74530957,19.08004724,19.41478491,19.74952258,20.08426025,20.41899792,20.75373559,21.08847327,21.42321094,21.75794861,22.09268628,22.42742395,22.76216162,23.09689929,23.43163696,23.76637463,24.1011123,24.43584998,24.77058765,25.10532532,25.44006299,25.77480066,26.10953833,26.444276,26.77901367,27.11375134,27.44848901,27.78322669,28.11796436,28.45270203,28.7874397,29.12217737,29.45691504,29.79165271,30.12639038,30.46112805,30.79586572,31.13060339,31.46534107,31.80007874,32.13481641,32.46955408,32.80429175,33.13902942,33.47376709,33.80850476,34.14324243,34.4779801,34.81271778,35.14745545,35.48219312,35.81693079,36.15166846,36.48640613,36.8211438,37.15588147,37.49061914,37.82535681,38.16009449,38.49483216,38.82956983,39.1643075,39.49904517,39.83378284,40.16852051,40.50325818,40.83799585,41.17273352,41.5074712
0.374113717,14.995463,46.151241,0.1,0,6.250344854,6.609542582,6.705668873,7.238644496,7.519770415,7.985964946,7.666612166,7.681478736,7.172030117,7.611741112,7.731011817,7.766774914,7.884828934,7.931674693,8.094608116,8.033115441,8.499361307,7.50598504,7.482274333,7.85638805,8.230501767,8.604615484,8.978729201,9.352842918,9.726956635,10.10107035,10.47518407,10.84929779,11.2234115,11.59752522,11.97163894,12.34575265,12.71986637,13.09398009,13.46809381,13.84220752,14.21632124,14.59043496,14.96454867,15.33866239,15.71277611,16.08688982,16.46100354,16.83511726,17.20923098,17.58334469,17.95745841,18.33157213,18.70568584,19.07979956,19.45391328,19.82802699,20.20214071,20.57625443,20.95036815,21.32448186,21.69859558,22.0727093,22.44682301,22.82093673,23.19505045,23.56916416,23.94327788,24.3173916,24.69150532,25.06561903,25.43973275,25.81384647,26.18796018,26.5620739,26.93618762,27.31030133,27.68441505,28.05852877,28.43264249,28.8067562,29.18086992,29.55498364,29.92909735,30.30321107,30.67732479,31.0514385,31.42555222,31.79966594,32.17377966,32.54789337,32.92200709,33.29612081,33.67023452,34.04434824,34.41846196,34.79257567,35.16668939,35.54080311,35.91491683,36.28903054,36.66314426,37.03725798,37.41137169,37.78548541,38.15959913,38.53371284,38.90782656,39.28194028,39.656054,40.03016771,40.40428143,40.77839515,41.15250886,41.52662258,41.9007363,42.27485001,42.64896373,43.02307745,43.39719117,43.77130488,44.1454186,44.51953232,44.89364603,45.26775975,45.64187347,46.01598718,46.3901009
0.06618195,14.995463,46.151241,2.220942695,2.289197878,2.333846693,2.178118803,2.31640616,2.455536423,2.454911355,2.381393618,2.283038519,2.433703791,2.522884552,2.721011584,2.799364162,2.838407976,2.967528331,2.858600864,3.043120302,3.630929003,3.409490237,3.341771496,3.5445817,3.61076365,3.6769456,3.74312755,3.8093095,3.87549145,3.9416734,4.00785535,4.0740373,4.14021925,4.2064012,4.27258315,4.3387651,4.40494705,4.471129,4.53731095,4.6034929,4.66967485,4.7358568,4.80203875,4.8682207,4.93440265,5.0005846,5.06676655,5.1329485,5.19913045,5.2653124,5.33149435,5.3976763,5.46385825,5.5300402,5.59622215,5.6624041,5.72858605,5.794768,5.86094995,5.9271319,5.99331385,6.0594958,6.12567775,6.1918597,6.25804165,6.3242236,6.39040555,6.4565875,6.52276945,6.5889514,6.65513335,6.7213153,6.78749725,6.8536792,6.91986115,6.9860431,7.05222505,7.118407,7.18458895,7.2507709,7.31695285,7.3831348,7.44931675,7.5154987,7.58168065,7.6478626,7.71404455,7.7802265,7.84640845,7.9125904,7.97877235,8.0449543,8.11113625,8.1773182,8.24350015,8.3096821,8.37586405,8.442046,8.50822795,8.5744099,8.64059185,8.7067738,8.77295575,8.8391377,8.90531965,8.9715016,9.03768355,9.1038655,9.17004745,9.2362294,9.30241135,9.3685933,9.43477525,9.5009572,9.56713915,9.6333211,9.69950305,9.765685,9.83186695,9.8980489,9.96423085,10.0304128,10.09659475,10.1627767,10.22895865,10.2951406,10.36132255,10.4275045
-0.006714272,160.156194,-9.64571,0.51739143,0.50301156,0.48895704,0.464464344,0.440984968,0.449142068,0.436737865,0.424755371,0.413190505,0.41117753,0.400195472,0.406935535,0.396313926,0.4025743,0.392469208,0.382869599,0.373759477,0.402354576,0.393250996,0.38452785,0.383105992,0.37639172,0.369677448,0.362963176,0.356248904,0.349534632,0.34282036,0.336106088,0.329391816,0.322677544,0.315963272,0.309249,0.302534728,0.295820456,0.289106184,0.282391912,0.27567764,0.268963368,0.262249096,0.255534824,0.248820552,0.24210628,0.235392008,0.228677736,0.221963464,0.215249192,0.20853492,0.201820648,0.195106376,0.188392104,0.181677832,0.17496356,0.168249288,0.161535016,0.154820744,0.148106472,0.1413922,0.134677928,0.127963656,0.121249384,0.114535112,0.10782084,0.101106568,0.094392296,0.087678024,0.080963752,0.07424948,0.067535208,0.060820936,0.054106664,0.047392392,0.04067812,0.033963848,0.027249576,0.020535304,0.013821032,0.00710676,0.000392488,-0.006321784,-0.013036056,-0.019750328,-0.0264646,-0.033178872,-0.039893144,-0.046607416,-0.053321688,-0.06003596,-0.066750232,-0.073464504,-0.080178776,-0.086893048,-0.09360732,-0.100321592,-0.107035864,-0.113750136,-0.120464408,-0.12717868,-0.133892952,-0.140607224,-0.147321496,-0.154035768,-0.16075004,-0.167464312,-0.174178584,-0.180892856,-0.187607128,-0.1943214,-0.201035672,-0.207749944,-0.214464216,-0.221178488,-0.22789276,-0.234607032,-0.241321304,-0.248035576,-0.254749848,-0.26146412,-0.268178392,-0.274892664,-0.281606936,-0.288321208,-0.29503548,-0.301749752,-0.308464024,-0.315178296
0.003013507,46.199616,5.152149,0.002900366,0.000580265,0.00174785,0.001754757,0.001752055,0.001733413,0,0,0,0,0.070009191,0.066022014,0.073097055,0.071627278,0.069784417,0.068429224,0.066268509,0.067900922,0.066597894,0.063326217,0.063170514,0.066184021,0.069197528,0.072211035,0.075224542,0.078238049,0.081251556,0.084265063,0.08727857,0.090292077,0.093305584,0.096319091,0.099332598,0.102346105,0.105359612,0.108373119,0.111386626,0.114400133,0.11741364,0.120427147,0.123440654,0.126454161,0.129467668,0.132481175,0.135494682,0.138508189,0.141521696,0.144535203,0.14754871,0.150562217,0.153575724,0.156589231,0.159602738,0.162616245,0.165629752,0.168643259,0.171656766,0.174670273,0.17768378,0.180697287,0.183710794,0.186724301,0.189737808,0.192751315,0.195764822,0.198778329,0.201791836,0.204805343,0.20781885,0.210832357,0.213845864,0.216859371,0.219872878,0.222886385,0.225899892,0.228913399,0.231926906,0.234940413,0.23795392,0.240967427,0.243980934,0.246994441,0.250007948,0.253021455,0.256034962,0.259048469,0.262061976,0.265075483,0.26808899,0.271102497,0.274116004,0.277129511,0.280143018,0.283156525,0.286170032,0.289183539,0.292197046,0.295210553,0.29822406,0.301237567,0.304251074,0.307264581,0.310278088,0.313291595,0.316305102,0.319318609,0.322332116,0.325345623,0.32835913,0.331372637,0.334386144,0.337399651,0.340413158,0.343426665,0.346440172,0.349453679,0.352467186,0.355480693,0.3584942,0.361507707,0.364521214,0.367534721,0.370548228,0.373561735,0.376575242
